profile_url,name,country,gender,open_2025_rank_worldwide,backsquat,chad1000x,cleanandjerk,deadlift,fightgonebad,filthy50,fran,grace,helen,l1benchmark,maxpullups,murph,run5k,snatch,sprint400m
https://games.crossfit.com/athlete/117785,Owen Bernstein,United States,Men,909,515,,360,560,511,,1:52,1:16,8:11,,70,,21:26,300,0:59
https://games.crossfit.com/athlete/996043,Michael Vetter,United States,Men (35-39),4318,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1215674,Eero Laakso,Finland,Men,787,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1348512,Dylan Gibbs,United States,Men,548,465,,335,500,,,,,,,,,,255,
https://games.crossfit.com/athlete/389287,Dan Hardiman,United States,Men,2724,445,,350,510,405,16:50,1:56,1:39,7:30,,60,57:28,21:36,290,1:03
https://games.crossfit.com/athlete/751997,Andre Hatzipaulou,Australia,Men,4426,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2716843,Jacob Cortez,United States,Men,3341,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2060736,Damien Attard,Malta,Men,2653,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1957456,Linas Paulikas,Lithuania,Men (40-44),1716,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/550580,Paul Dillaway,United States,Men (35-39),2924,465,,315,515,,,2:58,,7:42,,41,,,235,
https://games.crossfit.com/athlete/30180,Guido Trinidad,United States,Men (40-44),1920,450,,345,475,438,17:33,2:12,1:23,7:40,,63,,21:13,275,1:02
https://games.crossfit.com/athlete/2446781,Cédric DENOIRJEAN,France,Men,822,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2377268,Franck Boissier,France,Men,4829,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1631864,Jack Nugent,Australia,Men,3584,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/480617,Canaan Stanley,United States,Men,3946,440,,335,555,,,,,,,,,,275,
https://games.crossfit.com/athlete/897110,Tudor Magda,United States,Men,392,475,,385,595,,,,,7:22,,65,,18:50,325,
https://games.crossfit.com/athlete/1300516,Edward Brotherton,Australia,Men (40-44),2692,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1304256,Mike Phillips,United States,Men (35-39),3435,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/512990,Aingeru Setien,Spain,Men (35-39),394,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/635524,Isaac Arroyo,United States,Men,1618,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1175317,Joe Forrester,United Kingdom,Men,2749,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1979830,Guilherme Toigo,Brazil,Men,4415,170,,114,200,,,,,,,46,,,84,
https://games.crossfit.com/athlete/1551971,Marco Nel,South Africa,Men,4947,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1971146,Mathew Crampton,Australia,Men (40-44),1608,185,,130,230,,21:36,3:50,,10:01,,,,,100,
https://games.crossfit.com/athlete/680917,Koby Roberts,Canada,Men,284,405,,315,400,,,2:41,2:12,,,60,,18:05,245,1:10
https://games.crossfit.com/athlete/1439304,Nate Ackermann,United States,Men,88,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2239943,Théo Bevilacqua,Brazil,Men,1460,,,,,,,3:30,,,,,,,,
https://games.crossfit.com/athlete/428767,Alejandro Briatore Gazi,Spain,Men,2164,205,,135,215,,,2:35,2:42,,,40,,,108,
https://games.crossfit.com/athlete/1111863,Joey Larocque,Canada,Men,2332,435,,315,545,,,2:03,,,,60,,23:35,225,
https://games.crossfit.com/athlete/1996260,Alexander Majors,United States,Men,241,,,350,,,,,,,,,,,285,
https://games.crossfit.com/athlete/901503,Kaique Cerveny,Brazil,Men,499,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2689260,Isaac Burgis,Australia,Men,1445,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/611675,Michael Brooks,United States,Men,3200,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/471316,Ben Dankow,United States,Men,2288,505,,325,565,,,2:06,,,,30,,,275,0:49
https://games.crossfit.com/athlete/1039309,Phillip Cowin,United States,Men (35-39),1339,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/803818,Patrick Clapin,Australia,Men (35-39),1115,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2604558,Yeonjae Choi,"Korea, Republic of",Men,1977,400,,285,475,,,2:56,,,,,,,235,
https://games.crossfit.com/athlete/2132215,Vincenzo Scurto,Italy,Men,3495,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2067918,Victor Helsinghof,Norway,Men,70,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1792513,Gaetan Magueur,France,Men,3299,170,,120,195,,,,,,,,,,95,
https://games.crossfit.com/athlete/1510812,Kyle Reed,United Kingdom,Men,2695,205,,150,230,,,,2:20,,,,,23:05,117,1:16
https://games.crossfit.com/athlete/470248,Wyatt Wardenburg,United States,Men (45-49),3276,415,,300,,396,,2:30,1:40,,,,,,230,
https://games.crossfit.com/athlete/2600062,Patrick Mazur,United States,Men (35-39),3978,,,335,525,,,,,,,,,,,
https://games.crossfit.com/athlete/2435879,hak jun Choi,"Korea, Republic of",Men,2743,,,,,,,,3:14,,,,,,,
https://games.crossfit.com/athlete/1722411,Kaleem Barreto,United Kingdom,Men,2930,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/759387,Jacob DiSalvo,United States,Men,4275,415,,285,535,,,2:40,,8:01,,,,18:45,225,0:50
https://games.crossfit.com/athlete/1775032,Sebastian Hallberg,Sweden,Men,4061,120,,100,140,,,,,,,,,,75,
https://games.crossfit.com/athlete/737507,Sergey Krys,Ukraine,Men (40-44),994,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/694394,Fernando Castillo,China,Men,3070,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/569405,Taylor Cooper,United States,Men,1772,340,,275,405,419,20:29,2:53,1:53,8:01,,50,,20:27,220,1:08
https://games.crossfit.com/athlete/2427170,Joshua Pedley,New Zealand,Men,2135,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/240482,Mitch Wagner,United States,Men (35-39),126,485,,345,530,,,1:53,1:12,,,,,,270,
https://games.crossfit.com/athlete/1780494,Matheus Oliveira,Brazil,Men,929,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/42717,Joe Scali,Canada,Men (35-39),242,465,,335,555,,15:05,2:00,1:30,,,,,,275,
https://games.crossfit.com/athlete/2387702,Virgilio Zupancich,Italy,Men,2395,138,55:29,105,190,333,22:13,4:18,3:40,8:06,5:17,48,37:05,19:10,81,0:58
https://games.crossfit.com/athlete/708701,Eric Powell,United States,Men (35-39),4273,515,,325,555,,,2:30,1:43,,,40,,,285,
https://games.crossfit.com/athlete/285288,John Robinson,United States,Men,3935,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2319752,Adam Minard,Sweden,Men (35-39),4362,196,,130,250,,,4:44,2:57,,,,,,95,
https://games.crossfit.com/athlete/1827798,Changu Yeo,"Korea, Republic of",Men,3439,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/569175,Florian Castaing,France,Men,4823,182,,122,223,,,2:29,,,,48,,,87,
https://games.crossfit.com/athlete/2126950,Dom Bigg,Australia,Boys (16-17),3053,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/814471,Stephen Mischewski,New Zealand,Men,121,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2222251,Edgard Lombard,France,Men,4573,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1799755,Cedric Bastien,France,Men,4068,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/225323,Graeme Fraser,Canada,Men,1531,465,50:30,325,505,404,,2:36,1:09,,,30,40:56,,240,
https://games.crossfit.com/athlete/726801,Taylor D Stephens,United States,Men,2488,405,,285,405,,,2:17,1:55,8:02,,,37:42,21:17,215,
https://games.crossfit.com/athlete/2009464,Brandyn Gaskill,Australia,Men,153,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2265855,Antonio Burguete,Mexico,Men,918,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2822633,jackson topine,New Zealand,Men,3312,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/556752,Kyung Hwan Oh,"Korea, Republic of",Men (35-39),4195,409,,140,210,,,,,,,50,,20:00,105,
https://games.crossfit.com/athlete/14960,Travis Williams,United States,Men,3260,455,,367,565,486,,2:02,,7:41,,52,,20:55,295,
https://games.crossfit.com/athlete/2038210,Serafin Camacho,United States,Men,4263,465,,345,485,,,,,,,,,20:19,265,
https://games.crossfit.com/athlete/151900,Wes Jenkins,United States,Men,4803,385,,285,455,,,2:17,,,,,,19:01,221,
https://games.crossfit.com/athlete/1768381,Blaine Kearey,United Kingdom,Men (45-49),4294,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1609450,Sebastian Vargas,Colombia,Men,2072,,,,215,,,2:08,,,,,,20:30,,
https://games.crossfit.com/athlete/180508,Omar Tapia,Mexico,Men (40-44),775,410,,300,455,,,2:00,,,,50,,17:00,225,
https://games.crossfit.com/athlete/49498,Francisco Javier Chiquinho,Brazil,Men (35-39),1352,418,,315,506,,,2:26,1:59,,,50,,17:21,250,
https://games.crossfit.com/athlete/2006660,Joshua Juarez,United States,Men (35-39),3997,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2089112,Dwight Sheehan,United States,Men,4054,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2306742,Chung Won Baek,"Korea, Republic of",Men,1118,445,69:11,310,495,,,2:23,,,,,,25:00,250,
https://games.crossfit.com/athlete/2433293,Aaron Becroft,Australia,Men,4919,160,,125,202,,,,,,,,52:20,19:18,100,
https://games.crossfit.com/athlete/409674,Adam Walker,United States,Men,2777,445,,340,562,,21:20,2:39,2:32,8:22,,23,,21:00,250,
https://games.crossfit.com/athlete/478197,Owen Lewis,United Kingdom,Men (40-44),2673,150,,115,190,,,2:37,1:47,8:23,,52,,,95,
https://games.crossfit.com/athlete/2443027,Ben McCarthy,United Kingdom,Men,3285,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1116260,Noah Hardwick,United States,Men,3449,425,,320,535,,,2:18,,,,60,,18:32,245,
https://games.crossfit.com/athlete/892183,KyungBo Lee,"Korea, Republic of",Men,1043,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/822905,Joe Pollio,United States,Men (35-39),2158,,,,,,,,,,,,41:13,,,
https://games.crossfit.com/athlete/3468,Ben O'Reilly,New Zealand,Men (35-39),4951,170,,110,200,382,19:18,2:35,2:14,7:45,,52,,18:03,90,1:03
https://games.crossfit.com/athlete/1957547,Ryan Graunke,United States,Men,4340,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1621905,Nick DiMarco,United States,Men,639,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2061047,Jaehyoen Shin,"Korea, Republic of",Men,2795,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/628287,Miguel Angel Jimenez Medina,Mexico,Men (40-44),2681,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2706336,Dennis Lengsfeld,Germany,Men,4346,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/10679,Stef Lig,United Kingdom,Men (35-39),531,170,,115,190,,,3:34,2:07,7:33,,41,,,85,
https://games.crossfit.com/athlete/498451,Matias Suez,Canada,Men,1061,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1213381,Cameron Doyle,United States,Men,216,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1146768,Mason Whitlock,United States,Men,2474,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1791164,Hongseok Jo,"Korea, Republic of",Men,1288,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/481978,Nate Davis,United States,Men (35-39),3161,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1756915,Billy May,New Zealand,Men,638,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/779586,Derek Barka,United States,Men (45-49),3661,405,,255,415,311,,,,,,,,20:30,165,
https://games.crossfit.com/athlete/2216285,Brady Tarbush,United States,Men (35-39),1986,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/436372,Mason Kaniewski,United States,Men,1699,455,,295,525,419,19:58,2:25,1:24,7:35,,50,,,225,0:53
https://games.crossfit.com/athlete/1796311,Harry Charlier,United Kingdom,Men,3342,190,,146,270,,,,,,,58,,,110,
https://games.crossfit.com/athlete/817269,Sam True,United States,Men,697,465,,370,515,400,,2:08,,,,63,,22:00,270,0:59
https://games.crossfit.com/athlete/2678235,Jinhun Heo,"Korea, Republic of",Men,4288,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/689832,Eric Richard,Canada,Men,3354,435,77:27,303,480,,23:35,3:49,2:06,9:34,,40,,,226,
https://games.crossfit.com/athlete/854451,Nikolay Guskov,N/A,Men,3499,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1209061,Leboulleux Anthony,France,Men (35-39),867,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2618303,Rada Sovljanski,Australia,Men,1879,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/390342,Justin Jackson,United States,Men (35-39),2756,500,,336,500,389,11:01,2:09,1:26,8:55,,62,35:51,,260,1:09
https://games.crossfit.com/athlete/1965440,Sejin Park,"Korea, Republic of",Men,1412,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2594818,Yongmin Keem,"Korea, Republic of",Men,3543,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/262945,Graham Holmberg,United States,Men (40-44),3590,440,,335,555,433,17:30,2:04,1:12,7:04,,55,,19:00,280,
https://games.crossfit.com/athlete/1073838,Jacob Klatkiewicz,United States,Men,2411,485,,350,500,320,19:16,1:36,1:30,8:40,,21,,19:00,265,1:10
https://games.crossfit.com/athlete/621610,Sam Dancer,United States,Men (35-39),300,535,,365,655,484,,2:00,1:00,7:10,,65,,,315,
https://games.crossfit.com/athlete/368692,Carlos Ivan Fernandez,Spain,Men (40-44),2822,165,,130,205,,,2:14,2:04,,,63,,,100,1:12
https://games.crossfit.com/athlete/141332,Dustin Campbell,United States,Men (35-39),4237,455,,300,500,,,2:30,6:47,7:46,,,,,275,
https://games.crossfit.com/athlete/897500,Tyler Pagenkopf,United States,Men,4701,410,,325,475,,,2:32,1:19,,,,51:14,,300,
https://games.crossfit.com/athlete/1960762,Khamraliev Abdulla,China,Men,3064,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/649340,Luowei Yan,China,Men (35-39),4905,200,,145,220,,,,,,,,,,110,
https://games.crossfit.com/athlete/1121497,Asier Moreno,Spain,Men,566,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/507306,Matt Haney,United States,Men (35-39),1421,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/630637,Alexander Korotkov,N/A,Men (40-44),3330,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2243007,Kieron Hart,United Kingdom,Men,3646,170,,106,180,,,,,,,,46:18,,90,1:16
https://games.crossfit.com/athlete/1949922,Edson Guadalupe Mata Flores,Mexico,Men,1795,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/439784,Vincent Chevry,France,Men (45-49),4390,170,,120,220,,,2:35,,,,,,,102,
https://games.crossfit.com/athlete/121838,Tomas Calvo,Costa Rica,Men (35-39),4392,455,,305,465,,,2:16,1:47,,,50,,21:43,,
https://games.crossfit.com/athlete/1633572,Joe Daly,Canada,Men,4544,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/473970,Brian Huynh,United States,Men,605,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/290963,Rj Baldoni,United States,Men (35-39),4513,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/229149,Rogerio Fernandes,Portugal,Men (35-39),4812,145,,111,180,336,20:51,3:31,2:24,9:04,,35,,22:24,92,1:20
https://games.crossfit.com/athlete/532455,Jason Grubb,United States,Men (45-49),1046,405,,300,487,378,21:38,2:42,1:50,8:34,,48,,,225,1:03
https://games.crossfit.com/athlete/1993626,Emilio Aguerre,Argentina,Men (35-39),1095,160,,120,215,,,2:15,,,,,,,90,
https://games.crossfit.com/athlete/1468589,Joseph Hurley,United Kingdom,Men,1402,202,,170,250,,,,,,,,,,138,
https://games.crossfit.com/athlete/1651339,Corentin Cognet,France,Men,1327,165,,135,210,,,,,,,,,,125,
https://games.crossfit.com/athlete/244954,Bryce Becker,United States,Men (40-44),3867,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1492594,Guillaume Degiovanni,France,Men (40-44),1374,,,80,130,,,4:04,,,,,,,67,
https://games.crossfit.com/athlete/685499,Sven Borruat,Switzerland,Men,3346,150,,125,190,,24:49,,,,,,,,103,
https://games.crossfit.com/athlete/775743,Jordan Krajci,United States,Men,3968,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2488745,Zachery Miller,United States,Men,3906,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1833159,Cheongyu Park,"Korea, Republic of",Men,1414,485,,325,485,,,,2:37,,,,,20:52,265,
https://games.crossfit.com/athlete/1464847,Michele Ronchi,Italy,Men,2204,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/687910,Justin MacDonald,United States,Men,1666,385,,275,440,,,,,,,,,,225,
https://games.crossfit.com/athlete/2139572,Edoardo Lazzari,Italy,Men,298,175,64:02,125,222,,,,,,,,,,,
https://games.crossfit.com/athlete/718995,Franco Emanuel Oroná,Argentina,Men,2511,190,,150,210,,30:00,3:36,,,,30,,23:15,120,1:23
https://games.crossfit.com/athlete/108376,Karl Hines,United States,Men (35-39),3225,510,,390,670,,,2:27,2:18,9:54,,,,,300,
https://games.crossfit.com/athlete/467053,Facundo Niño,Argentina,Men,3206,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/757520,Breno Pinheiro,Brazil,Men (35-39),1303,200,,161,220,,,,,,,,,,118,
https://games.crossfit.com/athlete/229041,Kelly Souheaver,United States,Men (40-44),3399,405,,295,530,,,2:18,1:23,7:43,,60,,,225,
https://games.crossfit.com/athlete/2551401,vincent Ferrer,France,Men,3571,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/984966,Ryan Drew,United States,Men,384,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/944298,Christian Bergseth,Norway,Men,1898,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2180481,Tohid Elyasi,Iran,Men,3791,185,,147,217,,,,,,,60,,,110,1:17
https://games.crossfit.com/athlete/26401,Jonathan Bullough,United Kingdom,Men (35-39),1738,160,,125,190,,,3:42,2:32,7:35,,52,,,87,
https://games.crossfit.com/athlete/711736,Shawn Leffler,United States,Men,1084,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/593785,Jamie Lowry,United Kingdom,Men,684,465,,320,506,,,,,,,,,19:42,273,
https://games.crossfit.com/athlete/1896387,Renato Rossato,Brazil,Men (35-39),1916,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2364325,Zach Day,United States,Men,4656,,,,,,,,,,,,42:53,,,
https://games.crossfit.com/athlete/1605805,Hugo Leone-La Greca,France,Men,2486,,,112,,,,2:42,,,,,,,90,
https://games.crossfit.com/athlete/2106352,Gabriel Perez,United States,Men,926,415,,325,475,,,2:27,1:49,,,,59:37,25:36,275,
https://games.crossfit.com/athlete/2263477,Gustav Blom,Sweden,Men,1269,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2229479,Eric Stark,United States,Men,4511,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1043746,Tom Woodham,Australia,Men,611,190,,145,220,,,,,,,,,21:55,120,
https://games.crossfit.com/athlete/2158863,Qarch Hawk,United States,Men,1842,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2505762,Gabo Ludeña,Ecuador,Men,4072,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1530094,Nicholas Ogimachi,United States,Men,3068,405,,300,425,278,,2:48,3:14,9:10,,34,,21:38,225,1:07
https://games.crossfit.com/athlete/1759854,Amos Leef,New Zealand,Men (35-39),3439,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2253289,Junior Aguirre,United States,Men,2608,345,,260,385,,,2:54,,9:14,,22,,21:26,185,
https://games.crossfit.com/athlete/1068333,Lionel Denis,Belgium,Men (35-39),3890,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2243321,Hyochan Kwon,"Korea, Republic of",Men,1416,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/135421,Viktor Langsved,Sweden,Men,583,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/266951,Benjamin James,United States,Men (40-44),3593,335,,295,455,,,,,,,,,,225,
https://games.crossfit.com/athlete/1749998,Gašper Čepon,Slovenia,Men,3192,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1202290,Gediminas Simanavicius,Lithuania,Men (35-39),3191,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1232677,William Nascimento,Brazil,Men,4107,205,,160,220,,,2:15,1:40,,,42,,20:58,120,1:02
https://games.crossfit.com/athlete/860220,Victor Montano,Mexico,Men,4334,345,,,405,,,3:20,,,,,,15:00,235,
https://games.crossfit.com/athlete/2177463,Kevin Gumilar,Indonesia,Men,4707,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2709615,Moosung Kim,"Korea, Republic of",Men,3506,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1143380,Dylan Young,Australia,Men,4500,170,,135,260,,,,,,,,,21:43,121,
https://games.crossfit.com/athlete/1943789,Chema Rodríguez,Spain,Men,2484,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/112164,Daniel Lemieux,United States,Men (35-39),1496,395,,300,395,349,21:27,2:09,,,,,,,245,
https://games.crossfit.com/athlete/671975,Jordan Kerr,United States,Men,1063,500,49:31,350,540,,,2:00,,,,,,,280,0:52
https://games.crossfit.com/athlete/618084,Mitchell Wilson,New Zealand,Men,2741,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1995710,Liam Burns,United States,Men,2182,390,,285,405,357,26:24,2:35,2:00,9:22,,,47:33,23:45,225,
https://games.crossfit.com/athlete/1494869,Ben Wieczorek,Australia,Men (35-39),1595,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2641351,Andre Hall,United States,Men (40-44),4194,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1071403,Cody Davison,New Zealand,Men,982,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1111639,Thomas Jaeger,United States,Men,4221,385,45:20,265,455,,,2:59,3:00,8:16,4:44,45,,,185,0:58
https://games.crossfit.com/athlete/1789157,Jacob Boyce,United Kingdom,Men,4612,200,,140,230,,,,,,,,,19:48,116,
https://games.crossfit.com/athlete/1473727,Armand Pienaar,Namibia,Men,4498,185,,130,250,,,2:59,,,,,,,100,
https://games.crossfit.com/athlete/2093347,Ryan Mulvaney,Australia,Men,211,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2191655,Carlos Del Arco,Spain,Men,495,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2826846,Juan Cruz Solanes,Argentina,Men,4650,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1535008,Jimbo Kent,United States,Men,4728,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/265064,Brandon Phillips,United States,Men (40-44),4135,405,,295,475,468,18:50,2:21,1:07,7:15,,51,,19:46,240,1:00
https://games.crossfit.com/athlete/2223865,John Daly,United Kingdom,Men (35-39),4114,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1819868,Keith Birtch,Canada,Men,4754,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/742748,Alex Adkins,United States,Men,2853,430,60:12,285,555,,,3:01,,,,50,37:12,23:50,245,
https://games.crossfit.com/athlete/1948894,Josh Dommersnes,Australia,Men,102,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1435018,Tomás Joaninho,Portugal,Men,727,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2151113,Brandon Gay,United States,Men,2710,485,,300,605,,,,1:35,8:41,,51,49:39,,225,0:59
https://games.crossfit.com/athlete/2746304,Clement Catherine,France,Men,4332,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/467586,Tristan Kirchner,France,Men,3397,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2566210,Luismel Cabrera,Venezuela,Men,2079,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/635213,Chase Coles,United Kingdom,Men (40-44),3621,201,,150,235,,,2:19,1:19,,,,,,117,
https://games.crossfit.com/athlete/894765,Charles Owings,United States,Men,2876,455,,335,525,,,,,,,,,,275,
https://games.crossfit.com/athlete/900453,Drew Laird,United States,Men,3635,365,,245,435,,,2:26,,8:11,,,,19:21,190,
https://games.crossfit.com/athlete/2679928,Jonathan Carlier,France,Men,4904,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/395332,Daniel Albaugh,United States,Men,4978,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2617534,Lorenzo Marafante,Italy,Men,1697,180,,140,230,,,2:08,,,,72,,20:10,108,
https://games.crossfit.com/athlete/2344452,Kevin Mealey,United States,Men (35-39),3383,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2530696,Mees Kalisvaart,Netherlands,Men,4003,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1994479,Max Fallone,United Kingdom,Men,4387,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/883119,Do-eon Kwak,"Korea, Republic of",Men,904,375,,305,425,,,2:18,,,,,,,245,
https://games.crossfit.com/athlete/802297,Scott Lawrence,New Zealand,Men (35-39),2105,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2221992,Callum Clyne,Australia,Men,3229,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1910968,José Maria De Paula Júnior,Brazil,Men,280,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2512847,Jed Murphy,Australia,Men,1565,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/747394,Maciej Kołek,Poland,Men (35-39),2579,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/425120,Benjamin Parry,Spain,Men,3403,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1284140,Nathan Orr,Ireland,Men,3204,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/901809,Camille Dusart,France,Men,2445,165,,125,200,340,19:08,2:53,1:59,8:44,,50,,19:19,110,
https://games.crossfit.com/athlete/1772447,Jorge Fernandez,United States,Men,145,495,,365,565,,,,,,,,,,300,
https://games.crossfit.com/athlete/2290239,Scott Jackson,United Kingdom,Men,4254,160,,107,210,,,,,,,,,18:30,80,
https://games.crossfit.com/athlete/532901,Jacob Clark,United States,Men,1186,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/98710,Juan Valdez,United States,Men,1775,375,,245,445,,,,,,,,,,235,
https://games.crossfit.com/athlete/2142584,Patrick Oran,United States,Men (35-39),3975,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1183693,Benjamin Nezmah,Austria,Men,1038,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/331020,Esteban Burgos,Chile,Men (35-39),2170,180,,135,230,,,2:42,2:14,,,,,,110,56:00
https://games.crossfit.com/athlete/885891,Zibo Yang,China,Men,3787,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1765873,Nolan Smith,United States,Men,1361,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1033171,C urry,Chinese Taipei,Men,4240,,,,,,,2:15,,,,,,,,
