profile_url,name,country,gender,backsquat,cleanandjerk,deadlift,snatch,fran,maxpull-ups,run5k,fightgonebad,filthy50,grace,helen,sprint400m,murph,chad1000x,l1benchmark,runrowrunrx,run400m,runrowrunsprint,runrowrunscaled
https://games.crossfit.com/athlete/2239807,Marcos Oliveira,Brazil,Men,135,105,160,86,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1612095,Tony Rear,New Zealand,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1060350,Christoffer Nilsen,Norway,Men,155,125,180,100,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1314086,Andrea Belussi,Italy,Men (40-44),175,128,210,98,2:16,42,21:50,,,,,,,,,,,,
https://games.crossfit.com/athlete/394900,Haukur Færseth,Iceland,Men (35-39),145,110,200,85,,,,367,,,,,,,,,,,
https://games.crossfit.com/athlete/1185445,Frank Pesek,United States,Men (40-44),405,265,465,205,2:24,50,20:00,352,26:17,1:57,8:17,1:12,,,,,,,
https://games.crossfit.com/athlete/675826,Vinicius Stoelben,Brazil,Men,200,160,250,134,2:14,60,21:00,,,1:38,,1:03,,,,,,,
https://games.crossfit.com/athlete/475549,Chuck Brehm,United States,Men (40-44),469,335,525,265,2:11,,19:59,,,1:35,8:20,,,,,,,,
https://games.crossfit.com/athlete/891088,Erik Brorsson,Sweden,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/862302,Franco Rebule,Uruguay,Men,180,135,230,100,3:01,,,,,3:27,,,,,,,,,
https://games.crossfit.com/athlete/1054542,Luciano Souza,Brazil,Men,200,150,220,120,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/456942,Dmitry Atavin,Georgia,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1322152,Sam Becks,Jordan,Men (40-44),190,110,210,86,2:40,,21:00,,,,,,,,,,,,
https://games.crossfit.com/athlete/1897391,Palmer Henderson,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1651230,Francisco Lopez,Puerto Rico,Men,425,295,425,255,2:05,74,,,,,,,44:25,,,,,,
https://games.crossfit.com/athlete/2217514,Jhonatas victor Victor,Brazil,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1251365,Matthew Hulin,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2209119,Ben Firth,United Kingdom,Men (40-44),180,135,200,117,,,23:11,380,27:04,1:58,,1:19,49:10,,,,,,
https://games.crossfit.com/athlete/1164543,Timothy Perez,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2277055,Evgenii Nikolaev,N/A,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1547671,Jonathan Meisel,Sweden,Men,160,121,211,90,2:44,,21:30,,,1:57,8:40,,,,,,,,
https://games.crossfit.com/athlete/2522488,Yun Seok Jun,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1768381,Blaine Kearey,United Kingdom,Men (45-49),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/843041,Nick Mathew,United States,Men,545,375,605,300,,,19:20,,,,,0:54,,,,,,,
https://games.crossfit.com/athlete/1065505,Angel Ramírez Colon,Puerto Rico,Men (40-44),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1199465,Samuel Paquin,Canada,Men,455,350,500,275,2:17,60,19:53,,,,8:55,1:00,,,,,,,
https://games.crossfit.com/athlete/2163279,Drew Sathrum,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1991138,Bailey Proud,Australia,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/881114,Valentin Genest,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1509623,Jinsung Park,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/984193,Makito Ohi,Japan,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1980580,Carter Pavelich,Canada,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1023166,Brock Kap,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1067662,Warren Hart,United Kingdom,Men,180,150,180,110,2:07,50,19:07,300,,2:06,,0:55,,,,,,,
https://games.crossfit.com/athlete/946021,Jason Melrose,United Kingdom,Men (40-44),166,117,190,95,,55,21:10,,,2:10,,,,58:00,,,,,
https://games.crossfit.com/athlete/239008,Nick Earley,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/729435,Knut Hortemo,Norway,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2796768,zhipeng cao,China,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2076422,Rob Rottler,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/532901,Jacob Clark,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/554917,Connor Smith,United States,Men,415,300,415,245,2:23,51,23:56,,,,,1:11,,,,,,,
https://games.crossfit.com/athlete/1043467,Park Sunghoon,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/4715,Alex Konicke,United States,Men (35-39),400,300,500,235,2:12,,,,,1:57,,,,,,,,,
https://games.crossfit.com/athlete/2435879,hak jun Choi,"Korea, Republic of",Men,,,,,,,,,,3:14,,,,,,,,,
https://games.crossfit.com/athlete/410468,Ryan Hill,United States,Men (40-44),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/506149,Noah Bridges,United States,Men,415,340,465,260,2:21,42,20:20,362,,1:51,8:01,1:09,,,,,,,
https://games.crossfit.com/athlete/1272655,Cole Fisher,United States,Men,435,335,485,275,2:46,,,,,1:47,7:58,,,,,,,,
https://games.crossfit.com/athlete/2119007,Josh Milne,Australia,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/13712,Sean Hardwick,United Kingdom,Men (35-39),200,150,241,110,2:46,52,19:58,,17:10,2:14,7:13,,,,,,,,
https://games.crossfit.com/athlete/2068147,Marco Salazar,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1168780,Michael Cunningham,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2385581,Ondrej Jaburek,Czech Republic,Men,,141,210,105,2:30,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/584831,Ayman Maher Hossameldin,Egypt,Men (40-44),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1178252,Piero Gorichon,Chile,Men,,,,,,50,,,,,,1:05,,,,,,,
https://games.crossfit.com/athlete/1249248,Andrew Schaefer,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1998420,Jordan Wilson,Australia,Men,220,170,250,,,,,,,1:54,,,,,,,,,
https://games.crossfit.com/athlete/1249104,Dalton Rodgers,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1556943,Alejandro De la Guardia Santana,Spain,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1621465,Richard Zerpa,Venezuela,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/675537,Cade Castro,United States,Men,470,330,480,245,2:13,70,21:30,,,2:28,9:10,1:05,46:33,80:43,,,,,
https://games.crossfit.com/athlete/2015393,Nick Gaudet,Canada,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2210381,Paolo Riccardi,Italy,Men,150,90,160,65,,30,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1746009,Sicheng Liang,China,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2066791,Finn Jent,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/368843,Aidan Hope,New Zealand,Men,160,131,215,115,2:28,55,22:50,,,1:35,,,,,,,,,
https://games.crossfit.com/athlete/2163918,Joseph Johnson,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1553590,Kyuhwan Shim,"Korea, Republic of",Men,400,295,445,230,,40,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1747223,Sollier Henry,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1829169,Hans Egelid,Norway,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1968565,James van Dongen,South Africa,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2239943,Théo Bevilacqua,Brazil,Men,,,,,3:30,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1940535,Przemysław Bieliński,Poland,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2390562,Minseong Kang,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1329587,Mikel Gonzalez,Spain,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2843370,Montel Tivoli,New Zealand,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/106725,Michael Olivas,United States,Men,405,300,430,235,2:37,60,,,,2:07,8:17,,,,,,,,
https://games.crossfit.com/athlete/1231427,Louis Osselaer,Belgium,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2485337,Brett Honsey,United States,Men,,,,,,,,,,,,,,,3:33,,,,
https://games.crossfit.com/athlete/594176,Gerardo Gallegos,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1696525,Liam McAuley,Ireland,Men,146,100,160,75,4:00,16,19:15,317,,,8:29,1:04,,,,,,,
https://games.crossfit.com/athlete/997429,Tanner Blankers,United States,Men,435,,585,,2:19,,,,,,,0:50,,,,,,,
https://games.crossfit.com/athlete/770411,Josh Martin,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2083263,Maximilien Abeillon,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2054424,Mateusz Latusek,Poland,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2405893,Woo Jin Kim,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/830330,Justin Thomsen,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1287371,Pablo Legardón,Argentina,Men (40-44),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1631864,Jack Nugent,Australia,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/473406,Joaquin Ramirez,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/812387,Justin Blunk,United States,Men,400,295,445,225,2:28,,,321,,1:38,,,,,,,,,
https://games.crossfit.com/athlete/26401,Jonathan Bullough,United Kingdom,Men (35-39),160,125,190,87,3:42,52,,,,2:32,7:35,,,,,,,,
https://games.crossfit.com/athlete/1826826,Calum Walker,United Kingdom,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2174656,Dukwoong Kwon,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/22940,Hunter Wood,United States,Men,405,286,480,245,2:21,,,,,1:47,,,,,,,,,
https://games.crossfit.com/athlete/1399749,Dami Martínez,Spain,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/91379,Jordy Gremillion,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/105874,Khan Porter,Australia,Men (35-39),200,160,250,133,2:01,50,18:38,468,16:40,1:10,,,,,,,,,
https://games.crossfit.com/athlete/1964598,Maxim Kimberley,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1175317,Joe Forrester,United Kingdom,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1200662,Callum Condon,United Kingdom,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1368602,Yann Mallegol,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/245529,Logan Southard,United States,Men,455,315,515,275,2:47,50,20:07,356,19:54,2:04,7:37,,,,,,,,
https://games.crossfit.com/athlete/158916,Sebastián Lobo,Mexico,Men (35-39),375,310,465,235,2:13,65,19:50,,,,,1:10,,,,,,,
https://games.crossfit.com/athlete/1004310,Alexander Lacy,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/712556,Hyunsu Kim,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/185758,Dario Alves,Canada,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1761112,Kai Chmielak,United States,Men,290,205,315,,2:24,,,,,1:56,,,,,,,,,
https://games.crossfit.com/athlete/2262515,Jared Morton,United States,Men,485,315,585,255,,50,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2466410,William Cardwell,Canada,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/864020,Piotr Riabych,Lithuania,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/363379,Russell McCloy,Australia,Men,180,115,190,100,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2441743,Hugo Giovannoni,France,Men,170,130,210,105,,,19:47,,,,,,,,,,,,
https://games.crossfit.com/athlete/1015741,Luke Gray,New Zealand,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1953786,Igor Silva,Brazil,Men,440,330,529,264,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/8496,Gabe Subry,United States,Men (40-44),410,315,500,255,2:30,58,18:31,457,18:57,1:50,7:50,1:04,,,,,,,
https://games.crossfit.com/athlete/1514893,Nicholas Oberholzer,South Africa,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1969166,Ingrand Thomas,France,Men,165,130,200,103,3:04,36,,,,,,,,,,,,,
https://games.crossfit.com/athlete/674682,Mael Chastonay,Switzerland,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2126321,Grant Meyer,United States,Men,415,310,515,255,3:08,50,,,,1:40,8:04,,,49:02,,,,,
https://games.crossfit.com/athlete/1973378,cooper McCallum,Australia,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/275001,Austin Esplin,United States,Men (35-39),405,255,515,205,2:26,58,22:06,428,19:01,1:54,7:56,,,,,,,,
https://games.crossfit.com/athlete/1135665,Logan Malenovsky,United States,Men,435,345,545,265,2:09,,25:03,,,,7:59,1:24,,,,,,,
https://games.crossfit.com/athlete/2253907,Kim Dongmyeng,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1956214,Christopher Noguera,United States,Men,425,300,465,240,2:26,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1700418,Arturo Torres,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1636841,Chad Beck,United States,Men,435,315,515,225,,,17:28,,,,8:51,,,,,,,,
https://games.crossfit.com/athlete/822905,Joe Pollio,United States,Men (35-39),,,,,,,,,,,,,41:13,,,,,,
https://games.crossfit.com/athlete/187807,Giorgio Sarkis,United States,Men,420,350,550,300,1:59,69,,444,,1:31,7:40,,37:34,,,,,,
https://games.crossfit.com/athlete/62837,Tony Costa,United States,Men (35-39),465,330,555,253,1:59,50,20:23,380,,1:24,7:09,0:56,,,,,,,
https://games.crossfit.com/athlete/38261,Brad Bacon,Australia,Men (40-44),205,160,255,125,2:14,60,20:38,,,1:45,7:26,0:55,,,,,,,
https://games.crossfit.com/athlete/882693,Benoit Derible,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/15858,Andrew Cifelli,United States,Men (35-39),435,297,505,240,2:29,55,21:17,404,17:59,1:54,7:15,1:05,,,,,,,
https://games.crossfit.com/athlete/2225461,Sam May,Australia,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/98598,Cameron Kuszla,Australia,Men,184,133,260,112,2:13,,17:30,461,20:48,1:58,7:49,0:58,,,,,,,
https://games.crossfit.com/athlete/95525,Chase Davis,United States,Men,440,315,500,255,2:02,,20:31,,,,,,,,,,,,
https://games.crossfit.com/athlete/1105932,Cristian Terrazas,Chile,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/100901,Domenick Camporeale,United States,Men (45-49),425,305,505,225,2:41,60,21:03,,,2:41,7:19,,,,,,,,
https://games.crossfit.com/athlete/451276,Carlos Mendes,Portugal,Men (35-39),200,130,220,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2322218,Leonardo Serinelli,Italy,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1163775,Alistair Lamb,United Kingdom,Men (35-39),195,138,220,105,2:40,45,,,,2:15,8:04,,,,,,,,
https://games.crossfit.com/athlete/2211770,Raphael Fogal,Switzerland,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1260372,Byeongchan Yang,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/689327,Illya Karchkov,Ukraine,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1297270,David Giampa,Canada,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2128868,Luiz Ferreira,Brazil,Men,395,315,475,285,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1953892,Ryver Green,United Kingdom,Men,180,131,221,110,,,,,,,8:13,,,,,,,,
https://games.crossfit.com/athlete/233937,Robert Flanagan,Ireland,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1539094,Carl Wagner III,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2340527,Chase Looper,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1920487,Yash Malhotra,India,Men,180,150,190,120,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1839314,Ginam Kim,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1528702,Dennis Forrest,United States,Men,580,352,655,275,2:47,,,,,,9:53,,,,,,,,
https://games.crossfit.com/athlete/312235,Alvaro Aguilar,Costa Rica,Men (35-39),475,315,485,265,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/714251,Pedro de Paula,Brazil,Men,365,265,400,235,,,,,,,,1:02,,,,,,,
https://games.crossfit.com/athlete/2216592,Simon Wilson,Canada,Men,415,275,505,225,2:37,49,26:51,,,,,0:59,,,,,,,
https://games.crossfit.com/athlete/802297,Scott Lawrence,New Zealand,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1166650,Edgar Carvalho,Brazil,Men,,,,,,,21:45,,,,,,,,,,,,
https://games.crossfit.com/athlete/1200197,Rafael Kilipper,Brazil,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/150586,Jake Law,Australia,Men (35-39),205,145,250,120,2:29,49,19:16,364,15:30,1:22,7:44,,,,,,,,
https://games.crossfit.com/athlete/1792513,Gaetan Magueur,France,Men,170,120,195,95,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1435781,Ed Cook,United Kingdom,Men,156,131,220,108,2:02,65,19:15,,,2:02,,0:58,,55:45,,,,,
https://games.crossfit.com/athlete/630637,Alexander Korotkov,N/A,Men (40-44),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/213914,Harry Reynolds,United Kingdom,Men,200,152,240,125,2:20,50,22:30,320,19:37,1:26,8:05,1:00,,,,,,,
https://games.crossfit.com/athlete/1727489,Zane Shellabear-Healey,Australia,Men,203,150,245,118,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/297358,Jordi Grau,Spain,Men (40-44),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/505144,Jacob Davenport,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1488719,Felipe Faraoni,Argentina,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1234493,Ricardo Waaleboer,Netherlands,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/912071,YiLiang Liu,China,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/422268,Connor McDonald,United States,Men,415,325,510,265,2:17,74,19:31,469,19:44,1:21,6:34,,,,,,,,
https://games.crossfit.com/athlete/902786,Kyle Jenkins,Australia,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1699407,Paweł Grześkowiak,Poland,Men (40-44),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1999705,Hunter Ozment,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2388941,Joseph Adamek,United States,Men,345,235,,185,,,17:23,,,,,0:51,,,,,,,
https://games.crossfit.com/athlete/2202895,Dustin Dunton,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/947881,Sval van 't Erve,Netherlands,Men,140,120,170,98,2:23,40,,,26:33,,10:06,,,,,,,,
https://games.crossfit.com/athlete/2511930,Renan Naza,Brazil,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2488745,Zachery Miller,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1819868,Keith Birtch,Canada,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2084470,Timo Tondelli,Switzerland,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1974920,Aram de Munnik,Netherlands,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/598095,Chicho Quesada,Costa Rica,Men (40-44),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/474045,Dj Zmachinski,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/124530,Anthony McDonald,Australia,Men (40-44),170,130,190,105,2:18,55,19:30,,17:41,,7:31,,,,,,,,
https://games.crossfit.com/athlete/92719,Chris Gugino,United States,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2191068,Tanguy Lelievre,France,Men,,,,,,,16:11,,,,,,,,,,,,
https://games.crossfit.com/athlete/1433136,David Santa Cruz Borgstrand,Sweden,Men (40-44),200,140,230,120,2:16,,,,,1:07,,,,,,,,,
https://games.crossfit.com/athlete/1527377,Lane Oversen,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/282377,Alessandro Zanet,United States,Men,440,335,550,265,2:13,80,,,,1:30,,,,,,,,,
https://games.crossfit.com/athlete/512990,Aingeru Setien,Spain,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1614832,Logan Hopkins,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1519777,Marc Strässle,Switzerland,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/43837,Maxwell J. Isaak,United States,Men (35-39),390,295,515,245,2:15,50,,432,17:20,1:32,,,,,,,,,
https://games.crossfit.com/athlete/211543,Marquan Jones,United States,Men (35-39),450,350,485,300,2:29,64,,384,,1:26,8:05,,,,,,,,
https://games.crossfit.com/athlete/860768,Simon Pierre,Canada,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/126543,Sonny Zickefoose,United States,Men,,345,,280,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2186017,Victor Dussaussoy,France,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/56923,Joseph Weigel,United States,Men (35-39),,,,,2:16,60,,376,,,8:11,0:58,49:23,64:00,,,,,
https://games.crossfit.com/athlete/667045,Patrick Notz,Switzerland,Men,185,142,230,112,2:38,50,,,,2:17,,,,,,,,,
https://games.crossfit.com/athlete/421347,Tom Rodgers,United States,Men,400,315,500,255,3:21,33,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1170305,Cameron Mastromarino,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2366140,Josh Zorbas,Australia,Men,191,,220,90,,34,,,,,,,,,,,,,
https://games.crossfit.com/athlete/698667,Ben Janssen,New Zealand,Men,195,145,215,115,,,,,,,7:56,0:58,,,,,,,
https://games.crossfit.com/athlete/2606655,Jamison Jones,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1939065,Adrian Albaladejo,Spain,Men (35-39),,,,,3:18,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2693767,Andrew Guerra,United States,Men,,,,,,,,,,,,,40:26,,,,,,
https://games.crossfit.com/athlete/2013362,Alec Goodman,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/459034,Jinsam Kim,"Korea, Republic of",Men,,,,,,90,,,,,,,,,,,,,
https://games.crossfit.com/athlete/551493,Eric Sugawara,Canada,Men (35-39),440,320,435,260,3:40,,,,,,8:37,,,,,,,,
https://games.crossfit.com/athlete/623552,Vincent Ramirez,United States,Men,365,305,465,245,2:42,62,21:52,358,23:01,1:49,9:20,,,,,,,,
https://games.crossfit.com/athlete/4945,James Hobart,United States,Men (35-39),415,325,505,268,2:18,60,21:00,512,16:15,1:37,7:52,1:00,,,3:00,,,,
https://games.crossfit.com/athlete/526066,Alexandre Scatena,Brazil,Men (40-44),206,145,222,109,2:43,40,,,,1:59,,,,,,,,,
https://games.crossfit.com/athlete/1482013,Rodrigo Fernández,Chile,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/564453,Kevin Lescarbeau,Canada,Men,385,255,495,195,2:48,50,,,18:50,1:50,,,,,,,,,
https://games.crossfit.com/athlete/86677,Will Kane,United Kingdom,Men (35-39),,148,,115,1:59,,17:32,411,17:17,1:26,7:57,,,,,,,,
https://games.crossfit.com/athlete/2273567,Christian Thompson,United States,Men,335,255,415,210,,,20:25,,,,,,,,,,,,
https://games.crossfit.com/athlete/1927210,Malo Hallier,France,Men,145,116,185,95,2:29,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2662645,Dolev Shalem,Israel,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2092164,Taylor Haydock,Australia,Men,185,120,200,85,,,,,,,,1:31,,,,,,,
https://games.crossfit.com/athlete/253835,Allen Wasinger,United States,Men (40-44),575,360,570,280,2:28,,22:23,410,20:46,1:24,8:06,1:19,45:00,,,,,,
https://games.crossfit.com/athlete/2614911,Chris Chambers,United States,Men,485,317,500,255,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/125399,Alex Bookout,United States,Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1922215,Nathanael Mason,United States,Men,355,265,435,215,,,16:42,,,2:34,,0:54,,,,,,,
https://games.crossfit.com/athlete/809776,Tristan Coots,United States,Men,435,315,475,250,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2154816,Taeyang Seo,"Korea, Republic of",Men,,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/1310551,Adrien Beulay,France,Men (35-39),,,,,,,,,,,,,,,,,,,
https://games.crossfit.com/athlete/2375,Parker Bondi,Canada,Men,405,245,455,220,2:24,33,,356,,2:12,,,,,,,,,
https://games.crossfit.com/athlete/1378714,Sam Carmola,United States,Men,465,335,500,256,2:53,,,,,,,,,,,,,,
